OBJECTID,NAME,DESCRIPTION,UPDATE_DATE,Shape__Area,Shape__Length
1869,,RESERVOIR,1427760000000,9979.74548339844,423.713469483332
1870,,RESERVOIR,1427760000000,7368.30700683594,338.028127665611
1871,,RESERVOIR,1427760000000,5299.1416015625,298.657276892038
1872,,RESERVOIR,1427760000000,4591.63146972656,288.224125635929
1873,,RESERVOIR,1427760000000,1186.57971191406,245.795099800388
1874,,RESERVOIR,1427760000000,2518.76184082031,375.594067279913
1875,,DAM/WEIR,1427760000000,4177.36755371094,436.579170811155
1876,,RESERVOIR,1427760000000,7041.50927734375,317.284374353481
1877,,DAM/WEIR,1427760000000,8739.96752929688,782.466251107415
1878,,DAM/WEIR,1427760000000,3828.86987304688,326.314592257387
1879,,LAKE/POND,1427760000000,14949.1164550781,495.369918768921
1880,,LAKE/POND,1427760000000,2768.24499511719,226.965927119864
1881,,RESERVOIR,1427760000000,23816.3916015625,756.401367307495
1882,,TUNNEL/CULVERT,1427760000000,2767.33581542969,211.761214833495
1883,,RESERVOIR,1427760000000,19817.9290771484,968.371770181537
1884,,SPILLWAY,1427760000000,386.169555664063,80.9407603502338
1885,,RESERVOIR,1427760000000,2598.40881347656,226.580413770608
1886,,DAM/WEIR,1427760000000,2588.80798339844,230.846623896809
1887,,SPILLWAY,1427760000000,1576.77331542969,153.694438929089
1888,,DAM/WEIR,1427760000000,16482.6752929688,846.010761025355
1889,,DAM/WEIR,1427760000000,539.738037109375,120.726648011358
1890,,DAM/WEIR,1427760000000,4460.56665039063,406.18811428337
1891,,STREAM/RIVER,1427760000000,4658.45874023438,771.653444697341
1892,,STREAM/RIVER,1427760000000,43719.1715087891,7293.99334376749
1893,,TUNNEL/CULVERT,1427760000000,1146.90661621094,209.836791042479
1894,,DAM/WEIR,1427760000000,2131.89099121094,198.554591097721
1895,,STREAM/RIVER,1427760000000,8692.49768066406,1488.44450688715
1896,,TUNNEL/CULVERT,1427760000000,5459.61669921875,318.474214726765
1897,,LAKE/POND,1427760000000,46306.2580566406,901.069824597527
1898,,LAKE/POND,1427760000000,1695.865234375,152.880683448692
1899,,LAKE/POND,1427760000000,35323.8760986328,854.216956530992
1900,,LAKE/POND,1427760000000,20650.0782470703,706.771848060011
1901,,DAM/WEIR,1427760000000,6571.49523925781,425.839953733701
1902,,SPILLWAY,1427760000000,597.675048828125,114.933913801632
1903,,RESERVOIR,1427760000000,5487.10302734375,386.964813272429
1904,,STREAM/RIVER,1427760000000,76049.6246337891,11462.7598570095
1905,,DAM/WEIR,1427760000000,14465.4248046875,714.123665771737
1906,,SPILLWAY,1427760000000,2850.26306152344,212.582032571149
1907,,LAKE/POND,1427760000000,8382.57360839844,390.317857260154
1908,,DAM/WEIR,1427760000000,9330.70227050781,418.885799340249
1909,,TUNNEL/CULVERT,1427760000000,3765.45239257813,312.322939817187
1910,,LAKE/POND,1427760000000,15072.0622558594,456.181990191352
1911,,DAM/WEIR,1427760000000,7526.68200683594,723.85167047857
1912,,DAM/WEIR,1427760000000,3721.05578613281,311.830981639316
1913,,SPILLWAY,1427760000000,673.219482421875,102.641301584534
1914,,DAM/WEIR,1427760000000,12134.3012695313,939.477907256282
1915,,STREAM/RIVER,1427760000000,2296.59790039063,304.79081934542
1916,,LAKE/POND,1427760000000,2955.322265625,211.500413668901
1917,,LAKE/POND,1427760000000,20914.4281005859,958.955784830577
1918,,LAKE/POND,1427760000000,8705.81359863281,390.514611790994
1919,,DAM/WEIR,1427760000000,2401.439453125,343.313838260265
1920,,LAKE/POND,1427760000000,72720.9195556641,1158.68805809599
1921,,TUNNEL/CULVERT,1427760000000,4764.921875,506.497086208047
1922,,DAM/WEIR,1427760000000,4671.82238769531,495.960879372207
1923,,DAM/WEIR,1427760000000,13021.3082275391,582.708189696457
1924,,LAKE/POND,1427760000000,62697.1340332031,1017.38405037603
1925,,LAKE/POND,1427760000000,80314.8096923828,1114.65845404914
1926,,DAM/WEIR,1427760000000,9093.14392089844,635.776789338287
1927,,DAM/WEIR,1427760000000,3718.49914550781,429.485159020772
1928,,DAM/WEIR,1427760000000,2585.69140625,397.919151926578
1929,,LAKE/POND,1427760000000,23221.2581787109,657.48061842124
1930,,LAKE/POND,1427760000000,8709.17797851563,358.775679440026
1931,,LAKE/POND,1427760000000,8589.3994140625,364.929510030509
1932,,DAM/WEIR,1427760000000,5278.015625,469.937496980769
1933,,STREAM/RIVER,1427760000000,49293.4969482422,6079.78282213172
1934,,TUNNEL/CULVERT,1427760000000,4238.58923339844,327.014985809203
1935,,RESERVOIR,1427760000000,5368.96081542969,281.674362764676
1936,,RESERVOIR,1427760000000,19168.6553955078,512.544470907815
1937,,LAKE/POND,1427760000000,3252.30859375,211.761195025516
1938,,TUNNEL/CULVERT,1427760000000,3725.23205566406,272.049728419946
1939,,STREAM/RIVER,1427760000000,89602.5653076172,10111.4772344253
1940,,TUNNEL/CULVERT,1427760000000,1882.04504394531,217.326159491426
1941,,DAM/WEIR,1427760000000,9625.88793945313,469.412761992803
1942,,TUNNEL/CULVERT,1427760000000,2304.31713867188,381.226140305959
1943,,LAKE/POND,1427760000000,165754.239257813,2015.02205462163
1944,,DAM/WEIR,1427760000000,4575.2275390625,269.678305841616
1945,,DAM/WEIR,1427760000000,4335.455078125,303.714807007578
1946,,SPILLWAY,1427760000000,3171.98046875,226.040501261889
1947,,RESERVOIR,1427760000000,2282.73596191406,179.82388364074
1948,,DAM/WEIR,1427760000000,3021.66687011719,211.223627668018
1949,,LAKE/POND,1427760000000,66042.9716796875,1559.67378722519
1950,,RESERVOIR,1427760000000,6062.80334472656,298.716497699819
1951,,LAKE/POND,1427760000000,10647.0600585938,420.406628059129
1952,,DAM/WEIR,1427760000000,1434.58801269531,177.685300181528
1953,,ROCK/ISLAND,1427760000000,503.347900390625,82.7143143698897
1954,,ROCK/ISLAND,1427760000000,403.382446289063,78.3804334155108
1955,,DAM/WEIR,1427760000000,25540.0073242188,725.142505031408
1956,,LAKE/POND,1427760000000,47392.8803710938,840.512998087676
1957,,LAKE/POND,1427760000000,807515.677978516,8392.59695376054
1958,,DAM/WEIR,1427760000000,22824.3443603516,860.141571267136
1959,,LAKE/POND,1427760000000,76958.8483886719,1381.72640523642
1960,,LAKE/POND,1427760000000,41451.3775634766,946.651654132177
1961,,RESERVOIR,1427760000000,3127.94311523438,303.493866115685
1962,,DAM/WEIR,1427760000000,10855.2067871094,485.073489829596
1963,,DAM/WEIR,1427760000000,8042.33129882813,463.593828148367
1964,,SPILLWAY,1427760000000,770.078247070313,113.202666541803
1965,,LAKE/POND,1427760000000,13816.8800048828,627.222655744075
1966,,RESERVOIR,1427760000000,7406.6533203125,450.899113480898
1967,,RESERVOIR,1427760000000,1756.69372558594,168.374708752854
1968,,SPILLWAY,1427760000000,330.791381835938,73.2730912652123
1969,,DAM/WEIR,1427760000000,11749.0041503906,508.433847869919
1970,,LAKE/POND,1427760000000,5000.87390136719,371.487192022194
1971,,STREAM/RIVER,1427760000000,7169.5556640625,1142.12186379953
1972,,DAM/WEIR,1427760000000,8795.67761230469,671.980958948391
1973,,LAKE/POND,1427760000000,22071.5698242188,616.364654796261
1974,,DAM/WEIR,1427760000000,14832.3319091797,565.095701510507
1975,,LAKE/POND,1427760000000,5745.89025878906,338.545335716127
1976,,RESERVOIR,1456617600000,12634.0908203125,452.110529971728
1977,,RESERVOIR,1456617600000,10798.8787841797,426.575191724174
1978,,DAM/WEIR,1456617600000,9970.86340332031,564.740852355726
1979,,DAM/WEIR,1456617600000,8007.71643066406,622.429652577204
1980,,STREAM/RIVER,1486944000000,2934.96923828125,599.812286052665
1981,,STREAM/RIVER,1486944000000,4297.94018554688,659.736808761241
1982,,DAM/WEIR,1486944000000,19173.1162109375,782.89330975437
1983,,DAM/WEIR,1486944000000,17593.3291015625,720.421110326975
1984,,DAM/WEIR,1486944000000,60324.7595214844,1020.00030814492
1985,,DAM/WEIR,1486944000000,10566.5850830078,508.203646731254
1986,,DAM/WEIR,1486944000000,21572.4345703125,936.73622922313
1987,,LAKE/POND,1427760000000,5023.52905273438,338.614015104891
1988,,TUNNEL/CULVERT,1427760000000,2902.15441894531,439.377526470213
1989,,RESERVOIR,1427760000000,7018.45153808594,347.633011237873
1990,,DAM/WEIR,1427760000000,2975.85864257813,275.471893392501
1991,,RESERVOIR,1427760000000,2602.16491699219,188.552884637477
1992,,DAM/WEIR,1427760000000,11291.5521240234,578.12700887756
1993,,LAKE/POND,1427760000000,8898.12658691406,355.973729984163
1994,,DAM/WEIR,1427760000000,15541.4349365234,712.140012457914
1995,,RESERVOIR,1427760000000,1456.65930175781,197.165943236536
1996,,RESERVOIR,1427760000000,3187.53845214844,246.46122611106
1997,,DAM/WEIR,1427760000000,5298.33142089844,391.911884277085
1998,,LAKE/POND,1427760000000,38766.1303710938,858.885244092786
1999,,LAKE/POND,1427760000000,2555.99926757813,195.030698703984
2000,,STREAM/RIVER,1427760000000,9393.00354003906,1405.50107228846
2001,,TUNNEL/CULVERT,1427760000000,2629.62219238281,271.176031084132
2002,,STREAM/RIVER,1427760000000,2908.84069824219,374.648004053817
2003,,DAM/WEIR,1427760000000,33929.1940917969,1942.09501921086
2004,,DAM/WEIR,1427760000000,620.897216796875,108.958898369583
2005,,LAKE/POND,1427760000000,1045.71472167969,124.783814126526
2006,,DAM/WEIR,1427760000000,21060.5506591797,696.146043137393
2007,,LAKE/POND,1427760000000,111539.412841797,2476.54913874377
2008,,STREAM/RIVER,1427760000000,3419118.43041992,199927.351229197
2009,,SPILLWAY,1427760000000,3759.50048828125,289.820794223094
2010,,RESERVOIR,1427760000000,1295.8544921875,159.913108426511
2011,,DAM/WEIR,1427760000000,2342.57788085938,216.252918441891
2012,,DAM/WEIR,1427760000000,36891.2651367188,947.382329775423
2013,,DAM/WEIR,1427760000000,6124.67590332031,382.531608261588
2014,,DAM/WEIR,1427760000000,11507.6184082031,643.796501383549
2015,,DAM/WEIR,1427760000000,13300.3137207031,551.361070743987
2016,,RESERVOIR,1427760000000,3847.89990234375,263.767751649907
2017,,DAM/WEIR,1427760000000,6311.79931640625,453.170084185091
2018,,LAKE/POND,1427760000000,13095.4956054688,432.356127553473
2019,,TUNNEL/CULVERT,1427760000000,3138.3984375,304.140571704118
2020,,DAM/WEIR,1427760000000,3679.93542480469,420.004742853083
2021,,DAM/WEIR,1427760000000,7957.71069335938,524.70411790016
2022,,LAKE/POND,1427760000000,37764.9664306641,846.54109987593
2023,,LAKE/POND,1427760000000,1818.24938964844,480.895760696215
2024,,LAKE/POND,1427760000000,902.873657226563,248.699194534976
2025,,DAM/WEIR,1427760000000,4189.24365234375,360.307212786938
2026,,DAM/WEIR,1427760000000,32249.6964111328,823.44018963406
2027,,RESERVOIR,1427760000000,6716.02380371094,368.613915632164
2028,,ROCK/ISLAND,1427760000000,11434.3542480469,518.533187077689
2029,,ROCK/ISLAND,1427760000000,14999.0946044922,802.474017744284
2030,,LAKE/POND,1427760000000,880113.018676758,7898.03009311684
2031,,TUNNEL/CULVERT,1427760000000,3124.09265136719,302.319197025048
2032,,TUNNEL/CULVERT,1427760000000,1987.67077636719,195.862615549666
2033,,LAKE/POND,1427760000000,1991.06945800781,193.871015583891
2034,,DAM/WEIR,1427760000000,1867.61096191406,250.590247844869
2035,,DAM/WEIR,1427760000000,445.33935546875,147.322931195509
2036,,RESERVOIR,1427760000000,5670.59326171875,564.778121540618
2037,,RESERVOIR,1427760000000,2921.37329101563,217.680834666569
2038,,RESERVOIR,1427760000000,21604.294921875,614.821625289109
2039,,DAM/WEIR,1427760000000,26823.8443603516,1316.13509926242
2040,,DAM/WEIR,1427760000000,8747.79052734375,388.839172967512
2041,,STREAM/RIVER,1427760000000,24170.6452636719,3974.934664581
2042,,STREAM/RIVER,1427760000000,1378.20458984375,242.15349353169
2043,,LAKE/POND,1427760000000,235561.270263672,2090.87814711046
2044,,TUNNEL/CULVERT,1427760000000,6539.94287109375,398.985323646046
2045,,RESERVOIR,1427760000000,4728.90173339844,289.754435533776
2046,,RESERVOIR,1427760000000,13681.5682373047,471.074235857082
2047,,LAKE/POND,1427760000000,187785.274658203,1859.50936430197
2048,,DAM/WEIR,1427760000000,781.942016601563,140.947198678899
2049,,LAKE/POND,1427760000000,3888.51220703125,231.148815915039
2050,,STREAM/RIVER,1427760000000,41346.2054443359,6756.76353253461
2051,,STREAM/RIVER,1427760000000,71580.9833984375,10255.4686338043
2052,,TUNNEL/CULVERT,1427760000000,2265.46032714844,194.831493117384
2053,,STREAM/RIVER,1427760000000,4332.171875,947.825903221065
2054,,DAM/WEIR,1427760000000,6847.93688964844,390.753724134047
2055,,LAKE/POND,1427760000000,2095.42346191406,516.653521136964
2056,,DAM/WEIR,1427760000000,5927.56115722656,413.858077062299
2057,,RESERVOIR,1427760000000,6854.76977539063,373.201966584482
2058,,RESERVOIR,1427760000000,3326.94934082031,236.108322068591
2059,,RESERVOIR,1427760000000,7291.23486328125,434.114704291486
2060,,DAM/WEIR,1427760000000,5277.7734375,289.900651338797
2061,,LAKE/POND,1427760000000,1117.35791015625,266.91362087124
2062,,SPILLWAY,1427760000000,2267.17211914063,197.446943376853
2063,,DAM/WEIR,1427760000000,13941.9698486328,782.65918032558
2064,,RESERVOIR,1427760000000,2713.44299316406,208.65961609751
2065,,LAKE/POND,1427760000000,1349.80627441406,147.102054516674
2066,,LAKE/POND,1427760000000,6407.86950683594,355.615785430684
2067,,DAM/WEIR,1427760000000,5664.49926757813,402.888906066941
2068,,LAKE/POND,1427760000000,25261.8825683594,835.218040338003
2069,,STREAM/RIVER,1427760000000,23078.2459716797,2402.274894118
2070,,DAM/WEIR,1427760000000,11733.3223876953,582.176857266859
2071,,TUNNEL/CULVERT,1427760000000,2115.03552246094,190.297360416876
2072,,LAKE/POND,1427760000000,234413.897094727,2606.21408447954
2073,,DAM/WEIR,1427760000000,5044.748046875,457.747771043834
2074,,CANAL/DITCH,1427760000000,1986.71044921875,263.79396674287
2075,,SPILLWAY,1427760000000,1876.67443847656,181.84191116773
2076,,DAM/WEIR,1427760000000,3822.09375,366.542928020144
2077,,RESERVOIR,1427760000000,11949.7081298828,423.966687050623
2078,,LAKE/POND,1427760000000,1883.056640625,163.047000521793
2079,,DAM/WEIR,1427760000000,17063.1828613281,1350.77175856813
2080,,LAKE/POND,1427760000000,43629.0985107422,1025.15560816424
2081,,TUNNEL/CULVERT,1427760000000,3548.62817382813,257.673018502028
2082,,DAM/WEIR,1427760000000,4805.07800292969,370.644187993912
2083,,LAKE/POND,1427760000000,16182.3369140625,496.713198819007
2084,,LAKE/POND,1427760000000,41633.4276123047,786.908799397585
2085,,TUNNEL/CULVERT,1427760000000,4507.28747558594,435.276529938534
2086,,STREAM/RIVER,1427760000000,17991.5559082031,3088.56647067062
2087,,RESERVOIR,1427760000000,21600.3522949219,549.263342326062
2088,,RESERVOIR,1427760000000,1895.54052734375,246.147417668852
2089,,DAM/WEIR,1427760000000,6547.89758300781,426.146498316785
2090,,TUNNEL/CULVERT,1427760000000,1517.23059082031,328.555143369687
2091,,DAM/WEIR,1427760000000,79283.4996337891,1321.90166389116
2092,,TUNNEL/CULVERT,1427760000000,1924.95971679688,282.678512344008
2093,,TUNNEL/CULVERT,1427760000000,3169.98803710938,284.442180979844
2094,,TUNNEL/CULVERT,1427760000000,1461.75146484375,192.805141453376
2095,,LAKE/POND,1427760000000,16086.07421875,473.292291132017
2096,,DAM/WEIR,1427760000000,3503.5849609375,464.396288085055
2097,,LAKE/POND,1427760000000,12271.1810302734,547.161848075092
2098,,DAM/WEIR,1427760000000,2037.99682617188,238.967017162966
2099,,DAM/WEIR,1427760000000,777.573974609375,164.352340335672
2100,,LAKE/POND,1427760000000,1800.2216796875,444.206769855076
2101,,RESERVOIR,1427760000000,2400.37377929688,258.864858730917
2102,,RESERVOIR,1427760000000,3978.73657226563,283.219100020089
2103,,SPILLWAY,1427760000000,2119.55212402344,249.309917274686
2104,,RESERVOIR,1427760000000,1964.36926269531,175.223281931231
2105,,DAM/WEIR,1427760000000,1730.63061523438,236.880706202712
2106,,DAM/WEIR,1427760000000,476.364990234375,101.831586642308
2107,,DAM/WEIR,1427760000000,2941.4501953125,273.759739701698
2108,,DAM/WEIR,1427760000000,6198.23669433594,445.331754223524
2109,,LAKE/POND,1427760000000,19624.0264892578,509.437244880922
2110,,DAM/WEIR,1427760000000,4543.99572753906,395.801787844627
2111,,DAM/WEIR,1427760000000,13769.6169433594,497.812090319773
2112,,LAKE/POND,1427760000000,19476.7561035156,543.687421859589
2113,,DAM/WEIR,1427760000000,3244.3115234375,234.3160132358
2114,,DAM/WEIR,1427760000000,20248.7137451172,957.109662614798
2115,,DAM/WEIR,1427760000000,2650.09521484375,309.843777896343
2116,,LAKE/POND,1427760000000,35680.2325439453,843.337228259936
2117,,RESERVOIR,1427760000000,8462.37097167969,458.710830834408
2118,,DAM/WEIR,1427760000000,7535.19189453125,631.656235470972
2119,,DAM/WEIR,1427760000000,7519.57043457031,487.943804287073
2120,,TUNNEL/CULVERT,1427760000000,1472.02905273438,199.809988765317
2121,,LAKE/POND,1427760000000,4770.89135742188,309.15265847002
2122,,LAKE/POND,1427760000000,50439.7875976563,977.028284525833
2123,,DAM/WEIR,1427760000000,2442.45910644531,256.034387089588
2124,,LAKE/POND,1427760000000,5461.15588378906,340.439667715735
2125,,TUNNEL/CULVERT,1427760000000,1271.52709960938,162.039747402466
2126,,DAM/WEIR,1427760000000,3505.08520507813,307.12639636862
2127,,DAM/WEIR,1427760000000,29346.53515625,965.723837756244
2128,,DAM/WEIR,1427760000000,5391.86962890625,309.996533045449
2129,,LAKE/POND,1427760000000,10486.8088378906,402.544538395251
2130,,DAM/WEIR,1427760000000,10199.2312011719,441.993087480619
2131,,DAM/WEIR,1427760000000,6013.66064453125,405.51699283888
2132,,RESERVOIR,1427760000000,5052.35498046875,392.754024472839
2133,,TUNNEL/CULVERT,1427760000000,1443.32080078125,171.341361220099
2134,,RESERVOIR,1427760000000,3630.37316894531,277.36870771284
2135,,RESERVOIR,1427760000000,8912.62670898438,493.066640975652
2136,,STREAM/RIVER,1427760000000,34861.2697753906,5716.07406211836
2137,,STREAM/RIVER,1427760000000,49463.0498046875,10017.0842552641
2138,,LAKE/POND,1427760000000,49303.2248535156,958.592384948736
2139,,DAM/WEIR,1427760000000,4010.45959472656,265.164372862632
2140,,SPILLWAY,1427760000000,4000.58129882813,269.341079030394
2141,,DAM/WEIR,1427760000000,30046.4976806641,968.799603290105
2142,,LAKE/POND,1427760000000,651888.114624023,5428.62469474844
2143,,LAKE/POND,1427760000000,2903.13073730469,210.362954799919
2144,,DAM/WEIR,1427760000000,4604.19177246094,275.422431852682
2145,,STREAM/RIVER,1427760000000,124971.628540039,10817.777550995
2146,,TUNNEL/CULVERT,1427760000000,1576.072265625,251.421541288901
2147,,STREAM/RIVER,1427760000000,5917.91003417969,1037.05149248621
2148,,STREAM/RIVER,1427760000000,5209.7421875,600.484911047636
2149,,DAM/WEIR,1427760000000,14883.6198730469,707.702366203068
2150,,DAM/WEIR,1427760000000,11380.3238525391,578.720967125983
2151,,LAKE/POND,1427760000000,46306.8785400391,838.132525833188
2152,,LAKE/POND,1427760000000,5620.86096191406,285.592915391361
2153,,DAM/WEIR,1427760000000,3925.32727050781,289.351487694881
2154,,CANAL/DITCH,1427760000000,3085.25085449219,399.852459337038
2155,,DAM/WEIR,1427760000000,10472.5172119141,533.012035794978
2156,,CANAL/DITCH,1427760000000,13186.2371826172,1250.52543619062
2157,,STREAM/RIVER,1427760000000,4100.17272949219,758.036951403895
2158,,CANAL/DITCH,1427760000000,2379.56359863281,277.308347972965
2159,,SPILLWAY,1427760000000,3224.83020019531,231.562396611981
2160,,DAM/WEIR,1427760000000,7771.62841796875,437.052881139911
2161,,STREAM/RIVER,1427760000000,40230.7757568359,7401.4553246772
2162,,DAM/WEIR,1427760000000,6252.16052246094,379.553030625578
2163,,STREAM/RIVER,1427760000000,44186.0626220703,7272.3833785204
2164,,DAM/WEIR,1427760000000,3012.26208496094,349.142017150091
2165,,LAKE/POND,1427760000000,12367.2194824219,450.916483321016
2166,,LAKE/POND,1427760000000,3864.66186523438,245.32936613061
2167,,DAM/WEIR,1427760000000,1908.02844238281,248.42684415876
2168,,TUNNEL/CULVERT,1427760000000,866.5751953125,137.236125631775
2169,,DAM/WEIR,1427760000000,12500.4860839844,554.285759813399
2170,,RESERVOIR,1427760000000,4024.02355957031,295.610130654629
2171,,DAM/WEIR,1427760000000,21758.7020263672,733.843365131992
2172,,DAM/WEIR,1427760000000,19282.6489257813,752.663987623192
2173,,RESERVOIR,1427760000000,25619.5220947266,804.053833542444
2174,,LAKE/POND,1427760000000,106160.553955078,1609.99364158508
2175,,LAKE/POND,1427760000000,12402.5484619141,497.380953387416
2176,,SPILLWAY,1427760000000,1086.53198242188,126.878438180414
2177,,RESERVOIR,1427760000000,4557.05493164063,273.420050533758
2178,,STREAM/RIVER,1427760000000,15369.4627685547,2459.87544758204
2179,,RESERVOIR,1427760000000,327635.115722656,2595.15972330539
2180,,TUNNEL/CULVERT,1427760000000,1607.07482910156,204.741929020978
2181,,DAM/WEIR,1427760000000,10011.7082519531,461.454922241892
2182,,DAM/WEIR,1427760000000,5539.72778320313,391.33270342453
2183,,LAKE/POND,1427760000000,21566.3541259766,582.48926827371
2184,,DAM/WEIR,1427760000000,4874.20446777344,339.409625814864
2185,,STREAM/RIVER,1427760000000,4905.544921875,506.84915229278
2186,,LAKE/POND,1427760000000,18454.1877441406,572.37703209794
2187,,RESERVOIR,1427760000000,5458.68469238281,290.908680519921
2188,,LAKE/POND,1427760000000,85821.4754638672,1438.50585637187
2189,,RESERVOIR,1427760000000,32725.974609375,929.026987059526
2190,,DAM/WEIR,1427760000000,32315.5289306641,1173.89818055892
2191,,LAKE/POND,1427760000000,27244.4836425781,666.422079026092
2192,,DAM/WEIR,1427760000000,5569.3466796875,498.418278355201
2193,,LAKE/POND,1427760000000,12767.5512695313,411.823221327051
2194,,LAKE/POND,1427760000000,68322.3677978516,1295.23615916105
2195,,RESERVOIR,1427760000000,64703.7836914063,1326.16653997216
2196,,DAM/WEIR,1427760000000,17058.2746582031,839.781138843169
2197,,DAM/WEIR,1427760000000,26465.7333984375,829.507056183528
2198,,RESERVOIR,1427760000000,13192.7884521484,676.641790207553
2199,,STREAM/RIVER,1427760000000,6761.22863769531,1164.96175408089
2200,,RESERVOIR,1427760000000,20467.2478027344,724.13589251661
2201,,DAM/WEIR,1427760000000,18053.4235839844,793.315683624681
2202,,DAM/WEIR,1427760000000,20429.4732666016,776.230489954088
2203,,LAKE/POND,1427760000000,30774.9332275391,1376.44080827595
2204,,LAKE/POND,1427760000000,8629.48486328125,570.595434069651
2205,,LAKE/POND,1427760000000,19137.3308105469,602.59493262411
2206,,LAKE/POND,1427760000000,1769.90380859375,174.373660374359
2207,,STREAM/RIVER,1427760000000,27252.4254150391,4523.03579467093
2208,,DAM/WEIR,1427760000000,1163.962890625,205.298493590873
2209,,RESERVOIR,1427760000000,14499.4653320313,809.894075206048
2210,,DAM/WEIR,1427760000000,4948.34191894531,360.011708720273
2211,,DAM/WEIR,1427760000000,12002.8818359375,483.6611543792
2212,,SPILLWAY,1427760000000,8604.64306640625,401.86084420276
2213,,DAM/WEIR,1427760000000,33914.59375,869.305180195915
2214,,DAM/WEIR,1427760000000,10478.8055419922,406.352454905233
2215,,RESERVOIR,1427760000000,80331.4498291016,1203.08433873552
2216,,DAM/WEIR,1427760000000,9943.59045410156,586.437328948804
2217,,DAM/WEIR,1427760000000,2946.78173828125,221.821117928443
2218,,STREAM/RIVER,1427760000000,113527.109375,8322.0262769389
2219,,LAKE/POND,1427760000000,2285278.60107422,12449.0762993287
2220,,LAKE/POND,1427760000000,3653.40051269531,239.978830303742
2221,,DAM/WEIR,1427760000000,29849.1700439453,916.686973366961
2222,,DAM/WEIR,1427760000000,14309.1127929688,525.488392673695
2223,,LAKE/POND,1427760000000,43708.1824951172,810.033601010818
2224,,LAKE/POND,1427760000000,2469.68078613281,211.874888623915
2225,,RESERVOIR,1427760000000,61975.0635986328,1143.33666759164
2226,,SPILLWAY,1427760000000,4252.28234863281,265.661831442753
2227,,DAM/WEIR,1427760000000,8412.625,449.574808353898
2228,,SPILLWAY,1427760000000,4102.92077636719,245.568177443992
2229,,DAM/WEIR,1427760000000,34378.1634521484,1316.42860796022
2230,,LAKE/POND,1427760000000,13722.9798583984,469.524562626148
2231,,DAM/WEIR,1427760000000,9872.17712402344,588.761868056696
2232,,RESERVOIR,1427760000000,18366.2421875,531.64766577445
2233,,LAKE/POND,1427760000000,12057.9000244141,464.975592454543
2234,,DAM/WEIR,1427760000000,2159.537109375,287.956412869924
2235,,RESERVOIR,1427760000000,4791.91796875,276.047546501724
2236,,DAM/WEIR,1427760000000,2561.45251464844,267.267682782097
2237,,RESERVOIR,1427760000000,12150.9782714844,469.289201692855
2238,,DAM/WEIR,1427760000000,5803.10498046875,422.982427432092
2239,,RESERVOIR,1427760000000,15406.6413574219,514.902712913844
2240,,DAM/WEIR,1427760000000,3202.32604980469,292.346754520952
2241,,RESERVOIR,1427760000000,8424.69750976563,369.487167032804
2242,,TUNNEL/CULVERT,1427760000000,8087.71423339844,1073.22314065508
2243,,RESERVOIR,1427760000000,8029.86608886719,371.430989610312
2244,,STREAM/RIVER,1427760000000,99089.7429199219,8673.19951822044
2245,,RESERVOIR,1427760000000,6077.15905761719,326.270534079927
2246,,TUNNEL/CULVERT,1427760000000,5729.84301757813,533.373125184562
2247,,LAKE/POND,1427760000000,6016.27197265625,336.610875624527
2248,,RESERVOIR,1427760000000,4954.49865722656,364.003812505194
2249,,DAM/WEIR,1427760000000,22636.5308837891,1177.48941518626
2250,,TUNNEL/CULVERT,1427760000000,974.243286132813,136.733475518456
2251,,LAKE/POND,1427760000000,5654.07116699219,446.696017133664
2252,,SPILLWAY,1427760000000,231.322387695313,61.6357008549896
2253,,LAKE/POND,1427760000000,5703.845703125,335.515487029251
2254,,DAM/WEIR,1427760000000,5896.60229492188,507.311735593727
2255,,LAKE/POND,1427760000000,8936.19494628906,411.173191159743
2256,,DAM/WEIR,1427760000000,5609.09484863281,468.891404463873
2257,,DAM/WEIR,1427760000000,33008.2590332031,1526.36451498919
2258,,DAM/WEIR,1427760000000,4308.75122070313,274.462837552809
2259,,LAKE/POND,1427760000000,1243045.36035156,7959.64133512912
2260,,LAKE/POND,1427760000000,2722.70336914063,274.005768683206
2261,,LAKE/POND,1427760000000,133939.593994141,1909.01029269669
2262,,ROCK/ISLAND,1427760000000,178.543334960938,49.2231213586869
2263,,DAM/WEIR,1427760000000,9089.86779785156,478.882648769769
2264,,LAKE/POND,1427760000000,1673.15344238281,189.656398214545
2265,,DAM/WEIR,1427760000000,2246.29565429688,219.42797963945
2266,,RESERVOIR,1427760000000,4243.44677734375,261.842310277297
2267,,LAKE/POND,1427760000000,73438.1961669922,1922.93884545353
2268,,DAM/WEIR,1427760000000,50872.9169921875,1694.80579203861
2269,,LAKE/POND,1427760000000,33253.3206787109,746.265686772652
2270,,SPILLWAY,1427760000000,2080.78784179688,219.190148347314
2271,,SPILLWAY,1427760000000,2673.16784667969,210.028166668044
2272,,DAM/WEIR,1427760000000,21665.5875244141,1110.94094590977
2273,,SPILLWAY,1427760000000,2874.07666015625,262.059543569058
2274,,DAM/WEIR,1427760000000,16930.5540771484,1089.11045262085
2275,,LAKE/POND,1427760000000,2360.66040039063,174.707700288517
2276,,RESERVOIR,1427760000000,21560.6654052734,703.646388443228
2277,,LAKE/POND,1427760000000,7816.50744628906,382.561895711481
2278,,LAKE/POND,1427760000000,40745.9497070313,830.836135028662
2279,,DAM/WEIR,1427760000000,15933.2419433594,671.098839400494
